qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns,cache_hit_exact,cache_hit_semantic,sim_max,matched_cache_name,sanr_cluster_id
0,iroute,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain1,/domain1/data/doc/pol_000142,/domain1=3.09349(0.74122);/domain7=2.5517(0.625752);/domain6=2.23415(0.61234);/domain4=2.16845(0.598174);/domain3=2.16237(0.639303),0,1,0.839392,20200.000000,20218.865175,20225.412159,20244.278869,44.278869,-1,5,-1,5,1,3015,170,44,1113,0,0,1,1,0,,none,,rocketfuel,18.865175,18.866710,20200000000,20218865175,20225412159,20244278869,0,0,0.000000,,
0,iroute,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain1,/domain1/data/doc/pol_000142,/domain1=3.09349(0.74122);/domain7=2.5517(0.625752);/domain6=2.23415(0.61234);/domain4=2.16845(0.598174);/domain3=2.16237(0.639303),0,1,0.839392,20400.000000,20421.332175,20425.509159,20425.509159,25.509159,-1,5,-1,5,1,3015,170,44,1113,0,0,1,1,0,,none,,rocketfuel,21.332175,0.000000,20400000000,20421332175,20425509159,20425509159,0,0,0.000000,,
0,iroute,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain1,/domain1/data/doc/pol_000142,/domain1=3.09349(0.74122);/domain7=2.5517(0.625752);/domain6=2.23415(0.61234);/domain4=2.16845(0.598174);/domain3=2.16237(0.639303),0,1,0.839392,20600.000000,20618.865175,20625.480159,20625.480159,25.480159,-1,5,-1,5,1,3015,170,44,1113,0,0,1,1,0,,none,,rocketfuel,18.865175,0.000000,20600000000,20618865175,20625480159,20625480159,0,0,0.000000,,
0,iroute,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain1,/domain1/data/doc/pol_000142,/domain1=3.09349(0.74122);/domain7=2.5517(0.625752);/domain6=2.23415(0.61234);/domain4=2.16845(0.598174);/domain3=2.16237(0.639303),0,1,0.839392,20800.000000,20818.865175,20826.829159,20826.829159,26.829159,-1,5,-1,5,1,3015,170,44,1113,0,0,1,1,0,,none,,rocketfuel,18.865175,0.000000,20800000000,20818865175,20826829159,20826829159,0,0,0.000000,,
1,iroute,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain6,/domain6/data/doc/traf_000020,/domain7=1.64336(0.418719);/domain6=1.57047(0.452758);/domain4=0.906721(0.286101);/domain2=0.712457(0.275219);/domain1=0.385888(0.151985),0,1,0.703099,21000.000000,21020.982180,21020.982180,21039.190900,39.190900,-1,5,-1,2,1,1206,171,45,1114,0,0,1,1,0,,none,,rocketfuel,20.982180,18.208720,21000000000,21020982180,21020982180,21039190900,0,0,0.000000,,
1,iroute,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain6,/domain6/data/doc/traf_000020,/domain7=1.64336(0.418719);/domain6=1.57047(0.452758);/domain4=0.906721(0.286101);/domain2=0.712457(0.275219);/domain1=0.385888(0.151985),0,1,0.703099,21200.000000,21218.207180,21218.207180,21218.207180,18.207180,-1,5,-1,2,1,1206,171,45,1114,0,0,1,1,0,,none,,rocketfuel,18.207180,0.000000,21200000000,21218207180,21218207180,21218207180,0,0,0.000000,,
1,iroute,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain6,/domain6/data/doc/traf_000020,/domain7=1.64336(0.418719);/domain6=1.57047(0.452758);/domain4=0.906721(0.286101);/domain2=0.712457(0.275219);/domain1=0.385888(0.151985),0,1,0.703099,21400.000000,21418.207180,21418.207180,21418.207180,18.207180,-1,5,-1,2,1,1206,171,45,1114,0,0,1,1,0,,none,,rocketfuel,18.207180,0.000000,21400000000,21418207180,21418207180,21418207180,0,0,0.000000,,
1,iroute,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain6,/domain6/data/doc/traf_000020,/domain7=1.64336(0.418719);/domain6=1.57047(0.452758);/domain4=0.906721(0.286101);/domain2=0.712457(0.275219);/domain1=0.385888(0.151985),0,1,0.703099,21600.000000,21618.207180,21618.207180,21618.207180,18.207180,-1,5,-1,2,1,1206,171,45,1114,0,0,1,1,0,,none,,rocketfuel,18.207180,0.000000,21600000000,21618207180,21618207180,21618207180,0,0,0.000000,,
2,iroute,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain1,/domain1/data/doc/sl_000240,/domain1=2.7598(0.670082);/domain5=1.95271(0.479359);/domain6=1.92159(0.502873);/domain3=1.64031(0.496668);/domain7=1.63695(0.417302),0,1,0.644780,21800.000000,21820.794170,21825.412656,21844.279361,44.279361,-1,5,-1,5,1,3015,169,43,1112,0,0,1,1,0,,none,,rocketfuel,20.794170,18.866705,21800000000,21820794170,21825412656,21844279361,0,0,0.000000,,
2,iroute,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain1,/domain1/data/doc/sl_000240,/domain1=2.7598(0.670082);/domain5=1.95271(0.479359);/domain6=1.92159(0.502873);/domain3=1.64031(0.496668);/domain7=1.63695(0.417302),0,1,0.644780,22000.000000,22018.865170,22025.412656,22025.412656,25.412656,-1,5,-1,5,1,3015,169,43,1112,0,0,1,1,0,,none,,rocketfuel,18.865170,0.000000,22000000000,22018865170,22025412656,22025412656,0,0,0.000000,,
2,iroute,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain1,/domain1/data/doc/sl_000240,/domain1=2.7598(0.670082);/domain5=1.95271(0.479359);/domain6=1.92159(0.502873);/domain3=1.64031(0.496668);/domain7=1.63695(0.417302),0,1,0.644780,22200.000000,22218.865170,22225.412656,22225.412656,25.412656,-1,5,-1,5,1,3015,169,43,1112,0,0,1,1,0,,none,,rocketfuel,18.865170,0.000000,22200000000,22218865170,22225412656,22225412656,0,0,0.000000,,
2,iroute,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain1,/domain1/data/doc/sl_000240,/domain1=2.7598(0.670082);/domain5=1.95271(0.479359);/domain6=1.92159(0.502873);/domain3=1.64031(0.496668);/domain7=1.63695(0.417302),0,1,0.644780,22400.000000,22418.865170,22425.412656,22425.412656,25.412656,-1,5,-1,5,1,3015,169,43,1112,0,0,1,1,0,,none,,rocketfuel,18.865170,0.000000,22400000000,22418865170,22425412656,22425412656,0,0,0.000000,,
3,iroute,Query parking records from South Hills Residential Block,3,p_000062;p_000122;p_000236;p_000338;p_000386;p_000404;p_000464;p_000554;p_000560,/domain3,/domain3/data/doc/p_000424,/domain7=1.8763(0.470234);/domain5=1.3859(0.356797);/domain2=1.33566(0.435079);/domain1=1.19753(0.328616);/domain3=1.12209(0.364866),0,1,0.635494,22600.000000,22625.412149,22625.412149,22650.824844,50.824844,-1,5,-1,5,1,3015,168,42,1111,0,0,1,1,0,,none,,rocketfuel,25.412149,25.412695,22600000000,22625412149,22625412149,22650824844,0,0,0.000000,,
